Commune;Code département;Département;EPCI;Code région;Région;Compte;Date de la donnée;Code EPCI;Régime d'exploitation;Puissance de raccordement;Filière;Coordonnées géographiques;Code Insee Commune
Telgruc-sur-Mer;29;Finistère;CC Presqu'île de Crozon-Aulne maritime;53;Bretagne;11;2017-12;200066868;Realised;142.65;Solaire;48.23338765, -4.357246975;29280
Theix-Noyalo;56;Morbihan;CA Golfe du Morbihan - Vannes Agglomération;53;Bretagne;52;2017-12;200067932;Realised;146.47000000000003;Solaire;47.633158538, -2.648660664;56251
Thorigné-Fouillard;35;Ille-et-Vilaine;Rennes Métropole;53;Bretagne;32;2017-12;243500139;Realised;87.4;Solaire;48.156538165, -1.584461511;35334
Théhillac;56;Morbihan;CA Redon Agglomération;53;Bretagne;9;2017-12;243500741;;;Solaire;47.551940072, -2.118408154;56250
Tourch;29;Finistère;CA Concarneau Cornouaille Agglomération;53;Bretagne;9;2017-12;242900769;;;Solaire;48.027058602, -3.823461431;29281
Tresbœuf;35;Ille-et-Vilaine;CC Bretagne porte de Loire Communauté;53;Bretagne;1;2017-12;200070662;Project;90.0;Solaire;47.880497711, -1.553522797;35343
Trébabu;29;Finistère;CC du Pays d'Iroise;53;Bretagne;4;2017-12;242900074;;;Solaire;48.370617234, -4.732113031;29282
Trébeurden;22;Côtes-d'Armor;CA Lannion-Trégor Communauté;53;Bretagne;11;2017-12;200065928;Realised;41.599999999999994;Solaire;48.77081072, -3.558239593;22343
Trébrivan;22;Côtes-d'Armor;CC du Kreiz-Breizh (CCKB);53;Bretagne;1;2017-12;242200715;;;Solaire;48.31017842, -3.480964577;22344
Trébry;22;Côtes-d'Armor;CA de Lamballe Terre et Mer;53;Bretagne;11;2017-12;200069391;Realised;72.1;Solaire;48.345561239, -2.557735239;22345
Trébédan;22;Côtes-d'Armor;CA Dinan Agglomération;53;Bretagne;2;2017-12;200068989;;;Solaire;48.405938941, -2.162858479;22342
Trédaniel;22;Côtes-d'Armor;CA de Lamballe Terre et Mer;53;Bretagne;12;2017-12;200069391;Realised;64.95;Solaire;48.346418396, -2.6053001670000002;22346
Trédias;22;Côtes-d'Armor;CA de Lamballe Terre et Mer;53;Bretagne;5;2017-12;200069391;Realised;113.5;Solaire;48.364967213, -2.223181202;22348
Trédion;56;Morbihan;CA Golfe du Morbihan - Vannes Agglomération;53;Bretagne;22;2017-12;200067932;Realised;736.9;Solaire;47.782951503, -2.584042857;56254
Tréduder;22;Côtes-d'Armor;CA Lannion-Trégor Communauté;53;Bretagne;3;2017-12;200065928;;;Solaire;48.654674095, -3.56651484;22350
Tréflaouénan;29;Finistère;CC Haut-Léon Communauté;53;Bretagne;7;2017-12;200067072;Realised;156.55;Solaire;48.626848211, -4.098878677;29285
Tréfumel;22;Côtes-d'Armor;CA Dinan Agglomération;53;Bretagne;1;2017-12;200068989;Realised;66.0;Solaire;48.33724484, -2.023911399;22352
Trégastel;22;Côtes-d'Armor;CA Lannion-Trégor Communauté;53;Bretagne;7;2017-12;200065928;;;Solaire;48.817089451, -3.507270289;22353
Trégomeur;22;Côtes-d'Armor;CC Leff Armor Communauté;53;Bretagne;6;2017-12;200069086;Realised;58.5;Solaire;48.567342479, -2.883299806;22356
Trégourez;29;Finistère;CC de Haute-Cornouaille;53;Bretagne;11;2017-12;242900561;Realised;213.00000000000003;Solaire;48.10578981, -3.871586797;29291
Trégrom;22;Côtes-d'Armor;CA Lannion-Trégor Communauté;53;Bretagne;1;2017-12;200065928;Realised;90.0;Solaire;48.594792763, -3.402551016;22359
Tréguidel;22;Côtes-d'Armor;CC Leff Armor Communauté;53;Bretagne;5;2017-12;200069086;;;Solaire;48.600336034, -2.94273973;22361
Trémargat;22;Côtes-d'Armor;CC du Kreiz-Breizh (CCKB);53;Bretagne;2;2017-12;242200715;;;Solaire;48.330139044, -3.267130688;22365
Trémel;22;Côtes-d'Armor;CA Lannion-Trégor Communauté;53;Bretagne;1;2017-12;200065928;;;Solaire;48.604843651, -3.617864247;22366
Tréméven;29;Finistère;CA Quimperlé Communauté;53;Bretagne;10;2017-12;242900694;Realised;25.759999999999998;Solaire;47.902034658, -3.525064698;29297
Tréogan;22;Côtes-d'Armor;CC Poher communauté;53;Bretagne;1;2017-12;242900744;;;Solaire;48.1868073, -3.529557976;22373
Tréogat;29;Finistère;CC du Haut Pays Bigouden;53;Bretagne;1;2017-12;242900710;;;Solaire;47.909543869, -4.341190773;29298
Trévérec;22;Côtes-d'Armor;CC Leff Armor Communauté;53;Bretagne;2;2017-12;200069086;;;Solaire;48.659347668, -3.054987181;22378
Trévérien;35;Ille-et-Vilaine;CC Bretagne Romantique;53;Bretagne;11;2017-12;243500733;Realised;29.8;Solaire;48.371097219, -1.920221367;35345
Val d'Anast;35;Ille-et-Vilaine;CC Vallons de Haute-Bretagne Communauté;53;Bretagne;44;2017-12;200043990;Realised;370.88000000000005;Solaire;47.900167973, -2.022450816;35168
Val-Couesnon;35;Ille-et-Vilaine;CC Couesnon Marches de Bretagne;53;Bretagne;38;2017-12;200070688;Realised;343.5;Solaire;48.461321202, -1.478423813;35004
Val-d'Izé;35;Ille-et-Vilaine;CA Vitré Communauté;53;Bretagne;54;2017-12;200039022;Realised;482.12000000000006;Solaire;48.189799759, -1.305041062;35347
Andel;22;Côtes-d'Armor;CA de Lamballe Terre et Mer;53;Bretagne;11;2017-12;200069391;Realised;54.50000000000001;Solaire;48.494081729, -2.5511343980000003;22002
Arradon;56;Morbihan;CA Golfe du Morbihan - Vannes Agglomération;53;Bretagne;25;2017-12;200067932;Realised;313.35;Solaire;47.63372506, -2.823279304;56003
Arzal;56;Morbihan;CC Arc Sud Bretagne;53;Bretagne;18;2017-12;200027027;Realised;491.62999999999994;Solaire;47.520204557, -2.40459766;56004
Arzano;29;Finistère;CA Quimperlé Communauté;53;Bretagne;11;2017-12;242900694;Realised;87.10000000000001;Solaire;47.893114267, -3.442715003;29002
Baguer-Morvan;35;Ille-et-Vilaine;CC du Pays de Dol et de la Baie du Mont-Saint-Michel;53;Bretagne;4;2017-12;200070670;;;Solaire;48.504768659, -1.771692622;35009
Bain-de-Bretagne;35;Ille-et-Vilaine;CC Bretagne porte de Loire Communauté;53;Bretagne;54;2017-12;200070662;Realised;616.7;Solaire;47.830281501, -1.676225171;35012
Bais;35;Ille-et-Vilaine;CA Vitré Communauté;53;Bretagne;31;2017-12;200039022;Realised;234.27;Solaire;48.011068347, -1.305427436;35014
Balazé;35;Ille-et-Vilaine;CA Vitré Communauté;53;Bretagne;37;2017-12;200039022;Realised;387.91999999999996;Solaire;48.177851387, -1.183209965;35015
Bangor;56;Morbihan;CC de Belle-Île-en-Mer;53;Bretagne;3;2017-12;245600465;;;Solaire;47.31298739, -3.192631614;56009
Bazouges-la-Pérouse;35;Ille-et-Vilaine;CC Couesnon Marches de Bretagne;53;Bretagne;17;2017-12;200070688;Realised;96.90000000000002;Solaire;48.440532122, -1.563608208;35019
Beaussais-sur-Mer;22;Côtes-d'Armor;CC Côte d'Émeraude;53;Bretagne;25;2017-12;243500725;Realised;138.55;Solaire;48.560481164, -2.136436824;22209
Berné;56;Morbihan;CC Roi Morvan Communauté;53;Bretagne;1;2017-12;245614417;Project;200.0;Solaire;47.984844159, -3.373779288;56014
Berné;56;Morbihan;CC Roi Morvan Communauté;53;Bretagne;13;2017-12;245614417;Realised;39.1;Solaire;47.984844159, -3.373779288;56014
Berric;56;Morbihan;CC Questembert Communauté;53;Bretagne;17;2017-12;245614383;Realised;137.7;Solaire;47.638462155, -2.527342303;56015
Betton;35;Ille-et-Vilaine;Rennes Métropole;53;Bretagne;47;2017-12;243500139;Realised;177.73999999999998;Solaire;48.181209086, -1.646448091;35024
Beuzec-Cap-Sizun;29;Finistère;CC Cap Sizun - Pointe du Raz;53;Bretagne;10;2017-12;242900629;Realised;186.3;Solaire;48.071650421, -4.507320314;29008
Boistrudan;35;Ille-et-Vilaine;CC Roche aux Fées Communauté;53;Bretagne;8;2017-12;243500634;Realised;82.1;Solaire;47.975559326, -1.397445972;35028
Bolazec;29;Finistère;CC Monts d'Arrée Communauté;53;Bretagne;2;2017-12;200067197;Realised;38.3;Solaire;48.442712982, -3.594500484;29012
Bon Repos sur Blavet;22;Côtes-d'Armor;CC du Kreiz-Breizh (CCKB);53;Bretagne;6;2017-12;242200715;Realised;52.9;Solaire;48.2239789, -3.12351861;22107
Botsorhel;29;Finistère;CA Morlaix Communauté;53;Bretagne;1;2017-12;242900835;;;Solaire;48.506116703000004, -3.628842755;29014
Bourbriac;22;Côtes-d'Armor;CA Guingamp-Paimpol Agglomération de l'Armor à l'Argoat;53;Bretagne;16;2017-12;200067981;Realised;64.63999999999999;Solaire;48.4661322, -3.199847594;22013
Bourg-Blanc;29;Finistère;CC du Pays des Abers;53;Bretagne;37;2017-12;242900553;Realised;229.3;Solaire;48.495737013, -4.500030614;29015
Brasparts;29;Finistère;CC Monts d'Arrée Communauté;53;Bretagne;2;2017-12;200067197;Project;180.0;Solaire;48.31939999, -3.950226574;29016
Brennilis;29;Finistère;CC Monts d'Arrée Communauté;53;Bretagne;2;2017-12;200067197;;;Solaire;48.359860663, -3.850947023;29018
Brest;29;Finistère;Brest Métropole;53;Bretagne;142;2017-12;242900314;Realised;961.2299999999999;Solaire;48.400219339, -4.502581718;29019
Brignac;56;Morbihan;CC Ploërmel Communauté;53;Bretagne;4;2017-12;200066777;;;Solaire;48.112154698, -2.395177291;56025
Bringolo;22;Côtes-d'Armor;CC Leff Armor Communauté;53;Bretagne;2;2017-12;200069086;Realised;42.1;Solaire;48.577096609, -3.006187547;22019
Broons;22;Côtes-d'Armor;CA Dinan Agglomération;53;Bretagne;14;2017-12;200068989;Realised;40.699999999999996;Solaire;48.311276771, -2.240936665;22020
Bréhand;22;Côtes-d'Armor;CA de Lamballe Terre et Mer;53;Bretagne;19;2017-12;200069391;Realised;173.70000000000002;Solaire;48.393620881, -2.588841692;22015
Bédée;35;Ille-et-Vilaine;CC Montfort Communauté;53;Bretagne;1;2017-12;243500550;Project;99.96;Solaire;48.186687835, -1.9501062930000002;35023
Bédée;35;Ille-et-Vilaine;CC Montfort Communauté;53;Bretagne;39;2017-12;243500550;Realised;218.77;Solaire;48.186687835, -1.9501062930000002;35023
Béganne;56;Morbihan;CA Redon Agglomération;53;Bretagne;17;2017-12;243500741;Realised;134.16;Solaire;47.602658714, -2.244238325;56011
Caden;56;Morbihan;CC Questembert Communauté;53;Bretagne;13;2017-12;245614383;Realised;119.9;Solaire;47.640344441, -2.299434948;56028
Calan;56;Morbihan;CA Lorient Agglomération;53;Bretagne;8;2017-12;200042174;;;Solaire;47.880366366, -3.312150674;56029
Calorguen;22;Côtes-d'Armor;CA Dinan Agglomération;53;Bretagne;5;2017-12;200068989;Realised;81.80000000000001;Solaire;48.405033937, -2.026012808;22026
Camaret-sur-Mer;29;Finistère;CC Presqu'île de Crozon-Aulne maritime;53;Bretagne;10;2017-12;200066868;Realised;33.5;Solaire;48.268020136, -4.587053308;29022
Camoël;56;Morbihan;CA de la Presqu'île de Guérande Atlantique (Cap Atlantique);53;Bretagne;9;2017-12;244400610;;;Solaire;47.478823397, -2.399027579;56030
Carantec;29;Finistère;CA Morlaix Communauté;53;Bretagne;9;2017-12;242900835;Realised;49.94;Solaire;48.657071646, -3.914699291;29023
Carhaix-Plouguer;29;Finistère;CC Poher communauté;53;Bretagne;22;2017-12;242900744;Realised;268.40000000000003;Solaire;48.268777933, -3.5661135;29024
Carnac;56;Morbihan;CC Auray Quiberon Terre Atlantique;53;Bretagne;24;2017-12;200043123;Realised;126.4;Solaire;47.60846811, -3.069997021;56034
Carnoët;22;Côtes-d'Armor;CA Guingamp-Paimpol Agglomération de l'Armor à l'Argoat;53;Bretagne;1;2017-12;200067981;Project;99.6;Solaire;48.359254711, -3.5320514430000003;22031
Carnoët;22;Côtes-d'Armor;CA Guingamp-Paimpol Agglomération de l'Armor à l'Argoat;53;Bretagne;9;2017-12;200067981;Realised;129.14999999999998;Solaire;48.359254711, -3.5320514430000003;22031
Cast;29;Finistère;CC Pleyben-Châteaulin-Porzay;53;Bretagne;13;2017-12;200067247;Realised;83.1;Solaire;48.148849983, -4.118745311;29025
Caurel;22;Côtes-d'Armor;CC Loudéac Communauté - Bretagne Centre;53;Bretagne;4;2017-12;200067460;;;Solaire;48.217122076, -3.03968158;22033
Cavan;22;Côtes-d'Armor;CA Lannion-Trégor Communauté;53;Bretagne;10;2017-12;200065928;Realised;92.44;Solaire;48.682100598, -3.352378218;22034
Chelun;35;Ille-et-Vilaine;CC Roche aux Fées Communauté;53;Bretagne;29;2017-12;243500634;Realised;666.6;Solaire;47.854818966, -1.243494074;35077
Cherrueix;35;Ille-et-Vilaine;CC du Pays de Dol et de la Baie du Mont-Saint-Michel;53;Bretagne;1;2017-12;200070670;Project;90.0;Solaire;48.594860063, -1.715108114;35078
Chevaigné;35;Ille-et-Vilaine;Rennes Métropole;53;Bretagne;20;2017-12;243500139;Realised;111.49999999999999;Solaire;48.224484972, -1.636389297;35079
Châteauneuf-d'Ille-et-Vilaine;35;Ille-et-Vilaine;CA du Pays de Saint Malo Agglomération;53;Bretagne;5;2017-12;243500782;Realised;154.5;Solaire;48.557958121, -1.92836323;35070
Châtelaudren-Plouagat;22;Côtes-d'Armor;CC Leff Armor Communauté;53;Bretagne;20;2017-12;200069086;Realised;80.25;Solaire;48.530212311, -2.98976824;22206
Cintré;35;Ille-et-Vilaine;Rennes Métropole;53;Bretagne;22;2017-12;243500139;Realised;60.3;Solaire;48.108552326, -1.885999159;35080
Clayes;35;Ille-et-Vilaine;Rennes Métropole;53;Bretagne;5;2017-12;243500139;;;Solaire;48.178931784, -1.8537922080000002;35081
Cléden-Poher;29;Finistère;CC Poher communauté;53;Bretagne;8;2017-12;242900744;Realised;187.5;Solaire;48.242980338, -3.664217685;29029
Cléder;29;Finistère;CC Haut-Léon Communauté;53;Bretagne;65;2017-12;200067072;Realised;703.0999999999997;Solaire;48.660331964, -4.124259897;29030
Cléguer;56;Morbihan;CA Lorient Agglomération;53;Bretagne;30;2017-12;200042174;Realised;87.14999999999999;Solaire;47.865284374, -3.365091496;56040
Cléguérec;56;Morbihan;CC Pontivy Communauté;53;Bretagne;37;2017-12;245614433;Realised;844.8999999999999;Solaire;48.128049047, -3.063709069;56041
Coadout;22;Côtes-d'Armor;CA Guingamp-Paimpol Agglomération de l'Armor à l'Argoat;53;Bretagne;4;2017-12;200067981;;;Solaire;48.514916643, -3.17871357;22040
Coatascorn;22;Côtes-d'Armor;CA Lannion-Trégor Communauté;53;Bretagne;5;2017-12;200065928;Realised;56.099999999999994;Solaire;48.669616507, -3.255116719;22041
Coatréven;22;Côtes-d'Armor;CA Lannion-Trégor Communauté;53;Bretagne;5;2017-12;200065928;;;Solaire;48.763387436, -3.325940458;22042
Cohiniac;22;Côtes-d'Armor;CC Leff Armor Communauté;53;Bretagne;9;2017-12;200069086;Realised;100.1;Solaire;48.451431903, -2.94663498;22045
Collorec;29;Finistère;CC de Haute-Cornouaille;53;Bretagne;1;2017-12;242900561;;;Solaire;48.291436622, -3.7714397230000003;29036
Combourg;35;Ille-et-Vilaine;CC Bretagne Romantique;53;Bretagne;33;2017-12;243500733;Realised;365.2999999999999;Solaire;48.408671748, -1.745265967;35085
Combourtillé;35;Ille-et-Vilaine;CA Fougères Agglomération;53;Bretagne;3;2017-12;200072452;;;Solaire;48.2662306, -1.2643372130000001;35086
Commana;29;Finistère;CC du Pays de Landivisiau;53;Bretagne;25;2017-12;242900751;Realised;845.3000000000002;Solaire;48.410380536, -3.969748473;29038
Concoret;56;Morbihan;CC Ploërmel Communauté;53;Bretagne;5;2017-12;200066777;;;Solaire;48.065538506, -2.209424782;56043
Corlay;22;Côtes-d'Armor;CC Loudéac Communauté - Bretagne Centre;53;Bretagne;13;2017-12;200067460;Realised;63.15999999999999;Solaire;48.31002835, -3.037683257;22047
Cornillé;35;Ille-et-Vilaine;CA Vitré Communauté;53;Bretagne;15;2017-12;200039022;Realised;44.3;Solaire;48.082294321, -1.313853065;35087
Coëtmieux;22;Côtes-d'Armor;CA de Lamballe Terre et Mer;53;Bretagne;10;2017-12;200069391;Realised;25.400000000000002;Solaire;48.486675622, -2.592235497;22044
Crach;56;Morbihan;CC Auray Quiberon Terre Atlantique;53;Bretagne;1;2017-12;200043123;Project;99.0;Solaire;47.630365857, -3.000614029;56046
Dingé;35;Ille-et-Vilaine;CC Bretagne Romantique;53;Bretagne;19;2017-12;243500733;Realised;147.74;Solaire;48.346929977, -1.710177126;35094
Dirinon;29;Finistère;CC du Pays de Landerneau-Daoulas;53;Bretagne;24;2017-12;242900801;Realised;564.8;Solaire;48.400883409, -4.269201181;29045
Domloup;35;Ille-et-Vilaine;CC Pays de Châteaugiron Communauté;53;Bretagne;20;2017-12;243500659;Realised;307.40000000000003;Solaire;48.068396882, -1.542962175;35099
Dourdain;35;Ille-et-Vilaine;CC Liffré-Cormier Communauté;53;Bretagne;15;2017-12;243500774;Realised;146.3;Solaire;48.193257687, -1.3799233100000001;35101
Eancé;35;Ille-et-Vilaine;CC Roche aux Fées Communauté;53;Bretagne;14;2017-12;243500634;Realised;206.0;Solaire;47.823701328, -1.251979631;35103
Elliant;29;Finistère;CA Concarneau Cornouaille Agglomération;53;Bretagne;7;2017-12;242900769;Realised;121.29999999999998;Solaire;48.007788374, -3.9025980650000003;29049
Ercé-en-Lamée;35;Ille-et-Vilaine;CC Bretagne porte de Loire Communauté;53;Bretagne;14;2017-12;200070662;Realised;48.199999999999996;Solaire;47.818011669, -1.582275941;35106
Erdeven;56;Morbihan;CC Auray Quiberon Terre Atlantique;53;Bretagne;32;2017-12;200043123;Realised;172.54999999999998;Solaire;47.637030625, -3.156295752;56054
Ergué-Gabéric;29;Finistère;CA Quimper Bretagne Occidentale;53;Bretagne;27;2017-12;200068120;Realised;228.49;Solaire;48.012199235, -4.007870987;29051
Fleurigné;35;Ille-et-Vilaine;CA Fougères Agglomération;53;Bretagne;8;2017-12;200072452;;;Solaire;48.361602439, -1.11177307;35112
Marzan;56;Morbihan;CC Arc Sud Bretagne;53;Bretagne;1;2018-12;200027027;Project;89.0;Solaire;47.541367164, -2.353605717;56126
Mauron;56;Morbihan;CC Ploërmel Communauté;53;Bretagne;72;2018-12;200066777;Realised;796.8;Solaire;48.082637952, -2.304852311;56127
Maxent;35;Ille-et-Vilaine;CC de Brocéliande;53;Bretagne;14;2018-12;243500618;Realised;149.84;Solaire;47.978286657, -2.016122791;35169
Mecé;35;Ille-et-Vilaine;CA Vitré Communauté;53;Bretagne;1;2018-12;200039022;Project;72.2;Solaire;48.241168993, -1.286547967;35170
Merdrignac;22;Côtes-d'Armor;CC Loudéac Communauté - Bretagne Centre;53;Bretagne;1;2018-12;200067460;Project;80.0;Solaire;48.19367515, -2.396157718;22147
Merdrignac;22;Côtes-d'Armor;CC Loudéac Communauté - Bretagne Centre;53;Bretagne;26;2018-12;200067460;Realised;782.9499999999999;Solaire;48.19367515, -2.396157718;22147
Merléac;22;Côtes-d'Armor;CC Loudéac Communauté - Bretagne Centre;53;Bretagne;5;2018-12;200067460;;;Solaire;48.272688544, -2.9111656210000003;22149
Mont-Dol;35;Ille-et-Vilaine;CC du Pays de Dol et de la Baie du Mont-Saint-Michel;53;Bretagne;8;2018-12;200070670;;;Solaire;48.570724437, -1.758219853;35186
Montauban-de-Bretagne;35;Ille-et-Vilaine;CC de Saint-Méen Montauban;53;Bretagne;1;2018-12;200038990;Project;82.8;Solaire;48.202876957, -2.065367244;35184
Monteneuf;56;Morbihan;CC de l'Oust à Brocéliande;53;Bretagne;5;2018-12;200066785;;;Solaire;47.878397332, -2.192882176;56136
Monterblanc;56;Morbihan;CA Golfe du Morbihan - Vannes Agglomération;53;Bretagne;27;2018-12;200067932;Realised;248.59000000000003;Solaire;47.73134293, -2.69632477;56137
Monterfil;35;Ille-et-Vilaine;CC de Brocéliande;53;Bretagne;36;2018-12;243500618;Realised;219.1;Solaire;48.060006909, -1.990461126;35187
Monthault;35;Ille-et-Vilaine;CA Fougères Agglomération;53;Bretagne;2;2018-12;200072452;Project;356.0;Solaire;48.512251064, -1.175832749;35190
Monthault;35;Ille-et-Vilaine;CA Fougères Agglomération;53;Bretagne;5;2018-12;200072452;Realised;240.2;Solaire;48.512251064, -1.175832749;35190
Montreuil-sous-Pérouse;35;Ille-et-Vilaine;CA Vitré Communauté;53;Bretagne;13;2018-12;200039022;Realised;42.300000000000004;Solaire;48.151138695, -1.242586506;35194
Mordelles;35;Ille-et-Vilaine;Rennes Métropole;53;Bretagne;53;2018-12;243500139;Realised;759.55;Solaire;48.085838517, -1.842744723;35196
Morlaix;29;Finistère;CA Morlaix Communauté;53;Bretagne;34;2018-12;242900835;Realised;212.10000000000002;Solaire;48.599845992, -3.820197879;29151
Muzillac;56;Morbihan;CC Arc Sud Bretagne;53;Bretagne;30;2018-12;200027027;Realised;234.54000000000002;Solaire;47.554979816, -2.4736347050000003;56143
Mérillac;22;Côtes-d'Armor;CC Loudéac Communauté - Bretagne Centre;53;Bretagne;6;2018-12;200067460;Realised;94.3;Solaire;48.249901478, -2.390951259;22148
Nivillac;56;Morbihan;CC Arc Sud Bretagne;53;Bretagne;1;2018-12;200027027;Project;82.8;Solaire;47.540495993, -2.2495035850000002;56147
Nostang;56;Morbihan;CC de Blavet Bellevue Océan;53;Bretagne;6;2018-12;245600440;;;Solaire;47.756995601, -3.17537913;56148
Nouvoitou;35;Ille-et-Vilaine;Rennes Métropole;53;Bretagne;25;2018-12;243500139;Realised;268.69999999999993;Solaire;48.03053618, -1.552329853;35204
Noyal;22;Côtes-d'Armor;CA de Lamballe Terre et Mer;53;Bretagne;5;2018-12;200069391;;;Solaire;48.451217003, -2.463757024;22160
Noyal-Châtillon-sur-Seiche;35;Ille-et-Vilaine;Rennes Métropole;53;Bretagne;45;2018-12;243500139;Realised;359.24999999999994;Solaire;48.05222911, -1.662651994;35206
Noyal-Pontivy;56;Morbihan;CC Pontivy Communauté;53;Bretagne;26;2018-12;245614433;Realised;197.20000000000002;Solaire;48.061381976, -2.891156423;56151
Noyal-sous-Bazouges;35;Ille-et-Vilaine;CC Couesnon Marches de Bretagne;53;Bretagne;10;2018-12;200070688;Realised;261.6;Solaire;48.417384525, -1.624011947;35205
